Block,Timestamp,TxHash,From Address,To Address,Token,Value,USD Value,,Block,Timestamp,TxHash,From Address,To Address,Token,Value,USD Value,Comment
11276795,2020-11-17 17:30:00,0x89f2dd2a9b316a0688c9be0aea2ce30ab2ba584506fab3ada65b93e311307d57,Uniswap V2 YFI 8,Yearn MultiSig,YFI,0.239646,4840.91092,Ignore:Buying YFI,11276795,2020-11-17 17:30:00,0x89f2dd2a9b316a0688c9be0aea2ce30ab2ba584506fab3ada65b93e311307d57,Yearn MultiSig,Uniswap V2: yyDAI+yUSDC+yUSDT+yTUSD,YUSD,4400,5224.0584,Ignore:Buying YFI
11276795,2020-11-17 17:30:00,0x89f2dd2a9b316a0688c9be0aea2ce30ab2ba584506fab3ada65b93e311307d57,Uniswap V2 YFI 8,Yearn MultiSig,YFI,0.254446,5139.874732,Ignore:Buying YFI,11276795,2020-11-17 17:30:00,0x89f2dd2a9b316a0688c9be0aea2ce30ab2ba584506fab3ada65b93e311307d57,Yearn MultiSig,Uniswap V2: yyDAI+yUSDC+yUSDT+yTUSD,YUSD,4200,4986.6012,Ignore:Buying YFI
11363806,2020-12-01 1:59:00,0x898ab224087ec7127435a33ee114e6b392e51cdc82a4409fb9db67775bd1edca,Sushi Swap YFI LP,Yearn MultiSig,YFI,4.256402,110167.7412,Ignore:Token Swap,11363806,2020-12-01 1:59:00,0x898ab224087ec7127435a33ee114e6b392e51cdc82a4409fb9db67775bd1edca,Yearn MultiSig,Sushi Swap YFI LP,WETH,180,108975.3669,Ignore:Token Swap
11528225,2020-12-26 8:29:00,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a,Uniswap V2 YFI 8,Yearn MultiSig,YFI,2.172542,49792.67834,Ignore:Token Swap,11528225,2020-12-26 8:29:00,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a,Yearn MultiSig,Uniswap V2: UNI 30,UNI,14244.74381,50726.04568,Ignore:Token Swap
11560474,2020-12-31 7:16:00,0xe5ac989c66e42b8c0a6ea4a138e31ae29511decb7e3a0bdbc1dba61092951dec,Curve_ZapOut_General_V2_1,Yearn MultiSig,YFI,2.281145,50656.0681,Ignore:Buying YFI,11560474,2020-12-31 7:16:00,0xe5ac989c66e42b8c0a6ea4a138e31ae29511decb7e3a0bdbc1dba61092951dec,Yearn MultiSig,yVault_ZapInOut_General_V1_5,YUSD,42584.75372,51244.95957,Ignore:Buying YFI
,2021-01-01 12:00:00,,,,,0,0,,,2021-01-01 12:00:00,,,,,0,0,
11836877,2021-02-11 18:26:00,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2,Sushi Swap YFI LP,Yearn MultiSig,YFI,3,134142.3762,Ignore:Buying YFI,11836877,2021-02-11 18:26:00,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2,Yearn MultiSig,Sushi Swap YFI LP,WETH,76.044203,135988.2633,Ignore:Buying YFI
12096226,2021-03-23 16:27:00,0xa121fd9717d0fb4ac72a223db638f4e59094547ddee253e5ba011a5bb0c67126,Sushi Swap YFI LP,Yearn MultiSig,YFI,1.180195,39498.91381,Ignore:Token Swap,12096226,2021-03-23 16:27:00,0xa121fd9717d0fb4ac72a223db638f4e59094547ddee253e5ba011a5bb0c67126,Yearn MultiSig,SushiSwap: USDC,USDC,40000,40000,Ignore:Token Swap
12108302,2021-03-25 13:18:00,0x6b03dc7095e693f399c862705f9095d1dac92f7d1f84a6fefdba1e877c965cce,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,Yearn MultiSig,YFI,6.180626,190454.3149,Ignore:OTC Team Token Swap,12120808,2021-03-27 11:28:00,0x4cf8c8409e0363e83c32e5feaba5453ff6d23870482b39aa3674a475d73fd1b0,Yearn MultiSig,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,USDC,200000,200000,Ignore:OTC Team Token Swap
12194489,2021-04-07 19:08:00,0xc8a7d4719e84b061a9557e9a4ddc540e8d04455fbbe0a7a855cf81dd23e3f595,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,Yearn MultiSig,YFI,5.169962,200646.8541,Ignore:OTC Team Token Swap,12196538,2021-04-08 2:41:00,0x0316f8c28c2b92421df4586ce8732e20acb556bd84bc72cb10a1001ac5213947,Yearn MultiSig,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,USDC,200000,200000,Ignore:OTC Team Token Swap
12210255,2021-04-10 5:30:00,0xf401d432dcaaea39e1b593379d3d63dcdc82f5f694d83b098bb6110eaa19bbde,Sushi Swap YFI LP,Yearn MultiSig,YFI,0.730798,32895.87739,Ignore:Token Swap,12210255,2021-04-10 5:30:00,0xf401d432dcaaea39e1b593379d3d63dcdc82f5f694d83b098bb6110eaa19bbde,Yearn MultiSig,SushiSwap: USDC,USDC,33098,33098,Ignore:Token Swap
12238154,2021-04-14 12:19:00,0xea25b0ecceeade5039be3c864a440a27dde70b72c85ba8a399c56bde1e21bdf2,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,Yearn MultiSig,YFI,5.558643,249624.3765,Ignore:OTC Team Token Swap,12252737,2021-04-16 18:27:00,0xe9894091d0e8ecc53c1448c5fa15b1ffd60738fd56587537db9e9395edb4235d,Yearn MultiSig,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,USDC,250000,250000,Ignore:OTC Team Token Swap
12257254,2021-04-17 11:12:00,0xd98fbb7bf97afe0b71a0da98f9140e75d2ca2b825509b843da18b5d213fd1cf1,EasyAuction,Yearn MultiSig,YFI,2.429177,128629.6042,Ignore:Buying YFI,12238878,2021-04-14 14:58:00,0xf1932d22978b0e084ddf6b3c86e4d3aba8c7f937abde4f91748a95cd9e99dcca,Yearn MultiSig,EasyAuction,USDC,"109,422.39","109,422.39",Ignore:Buying YFI
12263239,2021-04-18 9:18:00,0xcb0730339b003546355f455f0267e12822c568e0a13736fb1f2afabcaef6ec22,EasyAuction,Yearn MultiSig,YFI,8.632736,410738.0793,Ignore:Buying YFI,12253417,2021-04-16 20:57:00,0x44e6c3f3b90c4a8d96489f36ac17701eda9ad61cd87f5131b4c1389ee36f8ff9,Yearn MultiSig,EasyAuction,DAI,404789,404789,Ignore:Buying YFI
12304628,2021-04-24 18:43:00,0xa9ff710554b57e9f753c020f1ec227b69ad64a1931a924f86b8961219a410874,1inch v3: Router,Yearn KP3R Wallet,YFI,2.430758,99079.01726,Ignore:Buying YFI,12304628,2021-04-24 18:43:00,0xa9ff710554b57e9f753c020f1ec227b69ad64a1931a924f86b8961219a410874,Yearn KP3R Wallet,1inch v3: Router,USDC,100000,100000,Ignore:Buying YFI
12316814,2021-04-26 15:37:00,0x1f694a56d0d7e63a88b9b523d6b8dfce14b5c58452151790688f75d174b935d5,1inch v3: Router,Yearn KP3R Wallet,YFI,2.302923,99656.58795,Ignore:Buying YFI,12316814,2021-04-26 15:37:00,0x1f694a56d0d7e63a88b9b523d6b8dfce14b5c58452151790688f75d174b935d5,Yearn KP3R Wallet,1inch v3: Router,USDC,100000,100000,Ignore:Buying YFI
12447847,2021-05-16 21:11:00,0x6e61282b69acda4cbf6d98d553463a44a40f488b45515a620708ba489ade5792,Sushi Swap YFI LP,Yearn KP3R Wallet,YFI,3.42304,208830.8134,Ignore:OTC Token Swap,12447847,2021-05-16 21:11:00,0x6e61282b69acda4cbf6d98d553463a44a40f488b45515a620708ba489ade5792,Yearn KP3R Wallet,SushiSwap: DAI,DAI,208824.5143,209186.2565,
12460795,2021-05-18 21:24:00,0x451fde60522730c9eb918fd5a7b9414679c6d62951c32dbeebca667bbee1d79e,0xd03dfae032b8360297bb27496c5c26119fd7f201,Yearn MultiSig,YFI,2,152564.5389,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0xeed46878baeaa7042a481a6e9efd5c39c6885b0c,USDC,152988.42,153190.8234,
12467780,2021-05-19 23:31:00,0x1b7c13f482bf24214c70ef55124b8c8aa71bc58b873e8d6ca874850570141298,0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b,Yearn MultiSig,YFI,0.926501,44974.0529,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b,DAI,40000,40070.08456,
12466842,2021-05-19 19:58:00,0xe2a11c650f114dbb34e3c8ef42d79f824b4f8f00693769560b73d57fcec9c752,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,Yearn MultiSig,YFI,3.389638,171476.7108,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,USDC,151961.1619,152162.2062,
12465961,2021-05-19 16:37:00,0x7176cd73237eeae489733692546cf0d2d6c2d234eedf56a22c27b001b18226ce,0x24394a4758dbdcf6fcbc14dc35af64ac0d9a450a,Yearn MultiSig,YFI,11.558049,651465.9409,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0x24394a4758dbdcf6fcbc14dc35af64ac0d9a450a,DAI,574555.7058,575562.3929,
12465936,2021-05-19 16:32:00,0x895d4b189f1460692b51160e594406069ee076a25a0372bf9d9c6b149c8ba3e9,0x91bb503f2c32ecb5b26a96f1bba055f34363f04e,Yearn MultiSig,YFI,1.12096,63809.03225,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0x91bb503f2c32ecb5b26a96f1bba055f34363f04e,USDC,50443.2337,50509.97,
12465967,2021-05-19 16:39:00,0xcb80007d75aa08203b84f22f264a8c73bf7613ade9937164044ebc888ed92949,Banteg,Yearn MultiSig,YFI,3.122454,172601.9618,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,Banteg,USDC,131926.2813,132100.8195,
12466034,2021-05-19 16:55:00,0x4d0c50efcb361913b2ccfbc81f77b467cf360b02bbe5d5eab721117a178b5525,0x85b931a32a0725be14285b66f1a22178c672d69b,Yearn MultiSig,YFI,1.23359,71929.78471,Ignore:OTC Token Swap,12473075,2021-05-20 19:09:00,0xce6703438a99f066eb67f349f63adab19c14630bfaa7b237c08342749e27b423,Yearn MultiSig,0x6097e1728b150b48e7bf40e2cc30601e28b6749b,USDC,56012.13,56086.23394,
12673199,2021-06-20 19:53:00,0x23c0154a3078c1b5d01eab5f973a73c5739230f2f101bfecc7fcb916391a2297,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,Yearn MultiSig,YFI,5.134,187556.0425,Ignore:Buying YFI,12680205,6/21/2021 10:06:00 PM,0x824b8f1fb9e1563413e15ee23a25282593f9cb4c513ac060c867f6493c762f47,Yearn MultiSig,0x40e57be7d6c91a2de8dcd63198f574581f8fda2a,USDC,189752,189617.7909,
12688256,2021-06-23 4:17:00,0xd91ebeed422acb6a8c7b3b944683014c15cef9db091e2f12a58d6bcabba31ca3,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,Yearn MultiSig,YFI,1.895094,59967.25947,Ignore:OTC Token Swap,12725471,2021-06-28 23:21:00,0xe37b0ff09e6ab3d886b2ceb8ed5479be150327b7166f0fd7a51db37f2c13daf2,Yearn MultiSig,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,USDP,60080,60080,Ignore:OTC Team Token Swap
12795493,2021-07-09 21:12:00,0x258b9caa8b482c61bfaf3af04936cb8613ba8a303a61382e33460a936310e2b1,0xeed46878baeaa7042a481a6e9efd5c39c6885b0c,Yearn MultiSig,YFI,1,33465.89219,Ignore:Buying YFI,12819898,2021-07-13 16:33:00,0x0fdbe8bc0daa7aba790ba8a383dd15c6b6b569ad5d1f63115342487de7e599e0,Yearn MultiSig,0xeed46878baeaa7042a481a6e9efd5c39c6885b0c,GUSD,34223.69,34223.69,Ignore:Buying YFI
12834201,2021-07-15 22:27:00,0x860c81c25bd8b43608ee92d637c81be6a1d68b191519ec07c78d78c2ec119cd0,Uniswap V2 YFI 8,Yearn MultiSig,YFI,0.004504,137.025573,Ignore:Buying YFI,12834201,2021-07-15 22:27:00,0x860c81c25bd8b43608ee92d637c81be6a1d68b191519ec07c78d78c2ec119cd0,Yearn MultiSig,Uniswap V2: FOX 2,FOX,200,148.139538,Ignore:Buying YFI
12845986,2021-07-17 18:56:00,0x12f66addb143a5480e9e68ec261550eb39d3ff9a1a051b7c5b574ef6e448b47c,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,Yearn MultiSig,YFI,2.262867,62743.93014,Ignore:Buying YFI,12852586,2021-07-18 19:48:00,0x6fd1d2db0dd4140330ff2e98f78705ee37cd34fafdec1b8fabbcce65ba6032f8,Yearn MultiSig,0xad47f4df45dfb752b284dfe4e9ca85c01e20eaad,DAI,63106.0048,63106.0048,Ignore:Buying YFI
12852621,2021-07-18 19:57:00,0xcba6d079cba990a913223d418272740145cd510dd18b1e9de74725a537def666,FlashWallet,Yearn KP3R Wallet,YFI,2,56027.15219,Ignore:Buying YFI,12852621,2021-07-18 19:57:00,0xcba6d079cba990a913223d418272740145cd510dd18b1e9de74725a537def666,Yearn KP3R Wallet,FlashWallet,DAI,56077.76745,56077.76745,Ignore:Buying YFI
12853401,2021-07-18 22:53:00,0xb3871eef687311cee6e2194fd63654de04dc620600f8c8b34af7500aa2602413,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,Yearn KP3R Wallet,YFI,0.678787,18892.72312,Ignore:Buying YFI,12853401,2021-07-18 22:53:00,0xb3871eef687311cee6e2194fd63654de04dc620600f8c8b34af7500aa2602413,Yearn KP3R Wallet,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,DAI,18870.97601,18870.97601,Ignore:Buying YFI
12853892,2021-07-19 0:48:00,0x88085d1c31542db46cc9c58386fe3c4f0675d474bd14ed7d38944a98c6cfb139,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,Yearn KP3R Wallet,YFI,0.680323,18974.58613,Ignore:Buying YFI,12853892,2021-07-19 0:48:00,0x88085d1c31542db46cc9c58386fe3c4f0675d474bd14ed7d38944a98c6cfb139,Yearn KP3R Wallet,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,DAI,18913.68858,18913.68858,Ignore:Buying YFI
12853926,2021-07-19 0:55:00,0x78d3b626d2aa0ec0802504e272b0a2d4049908a9b568ad9cb8cf7db3d242ef8e,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,Yearn KP3R Wallet,YFI,0.220767,6148.834274,Ignore:Buying YFI,12853926,2021-07-19 0:55:00,0x78d3b626d2aa0ec0802504e272b0a2d4049908a9b568ad9cb8cf7db3d242ef8e,Yearn KP3R Wallet,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,DAI,6137.567905,6137.567905,Ignore:Buying YFI
12860483,2021-07-20 1:20:00,0x60e9305bfacbcdfc81dc820c8f5568ec738874d3ff4d6a8f99fd5706f87229e8,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,Yearn KP3R Wallet,YFI,0.50194,13384.17333,Ignore:Buying YFI,12860483,2021-07-20 1:20:00,0x60e9305bfacbcdfc81dc820c8f5568ec738874d3ff4d6a8f99fd5706f87229e8,Yearn KP3R Wallet,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,DAI,13301.92807,13301.92807,Ignore:Buying YFI
12860494,2021-07-20 1:23:00,0x2366cf34f302e78cffcf9dec15e10c8f050c05d556faa08b04b4825734900a7a,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,Yearn KP3R Wallet,YFI,0.67563,17923.92385,Ignore:Buying YFI,12860494,2021-07-20 1:23:00,0x2366cf34f302e78cffcf9dec15e10c8f050c05d556faa08b04b4825734900a7a,Yearn KP3R Wallet,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,DAI,17904.87723,17904.87723,Ignore:Buying YFI
12860513,2021-07-20 1:26:00,0xe37aa8fcecc94aebdfa805e0efbf4f787462f7fb3d9e4c9d2dd2ff0e125101bc,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,Yearn KP3R Wallet,YFI,0.444262,11770.8492,Ignore:Buying YFI,12860513,2021-07-20 1:26:00,0xe37aa8fcecc94aebdfa805e0efbf4f787462f7fb3d9e4c9d2dd2ff0e125101bc,Yearn KP3R Wallet,Unknown Contract: 0x0000000000051666bbfbb42925c3ee5d50cf6b10,DAI,11773.38967,11773.38967,Ignore:Buying YFI
12877380,2021-07-22 16:54:00,0xafad47f074d412e2127e8f04963f0b7a289628e2df6e4d588c2111e205846a2a,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,Yearn KP3R Wallet,YFI,1.991459,56775.65041,Ignore:Buying YFI,12877380,2021-07-22 16:54:00,0xafad47f074d412e2127e8f04963f0b7a289628e2df6e4d588c2111e205846a2a,Yearn KP3R Wallet,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,DAI,57019.805,57019.805,Ignore:Buying YFI
12949089,2021-08-03 0:08:00,0x67288477cc7e32a0c625cce774d36509aaa2afe4c81efb692ee8a37e47fe85d6,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,Yearn KP3R Wallet,YFI,0.641806,20502.80273,Ignore:Buying YFI,12949089,2021-08-03 0:08:00,0x67288477cc7e32a0c625cce774d36509aaa2afe4c81efb692ee8a37e47fe85d6,Yearn KP3R Wallet,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,DAI,20538.07678,20538.07678,Ignore:Buying YFI
12949092,2021-08-03 0:08:00,0x3898bfd1389db4c0762bebc18512534bff0fc679c744bd45b78343be85968d0d,Unknown Contract: 0xff26d7d5710b916b62c8317c9228c06a38446203,Yearn KP3R Wallet,YFI,1.618622,51707.66176,Ignore:Buying YFI,12949092,2021-08-03 0:08:00,0x3898bfd1389db4c0762bebc18512534bff0fc679c744bd45b78343be85968d0d,Yearn KP3R Wallet,Unknown Contract: 0xff26d7d5710b916b62c8317c9228c06a38446203,DAI,51796.56834,51796.56834,Ignore:Buying YFI
12949111,2021-08-03 0:12:00,0x6f086061022efc6782c7c548a5a0d31149439d46c72f445b7773480a5935c8d8,Unknown Contract: 0x0000000000884a0e1fb44f9e24fa3bdb19514fae,Yearn KP3R Wallet,YFI,0.792479,25274.70662,Ignore:Buying YFI,12949111,2021-08-03 0:12:00,0x6f086061022efc6782c7c548a5a0d31149439d46c72f445b7773480a5935c8d8,Yearn KP3R Wallet,Unknown Contract: 0x0000000000884a0e1fb44f9e24fa3bdb19514fae,DAI,25359.66608,25359.66608,Ignore:Buying YFI
12949127,2021-08-03 0:17:00,0xaaf3288386ff8d4593c115d3322e0a5d9eda3903bde5d5fde229122dc2be331d,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,Yearn KP3R Wallet,YFI,0.804717,25600.77267,Ignore:Buying YFI,12949127,2021-08-03 0:17:00,0xaaf3288386ff8d4593c115d3322e0a5d9eda3903bde5d5fde229122dc2be331d,Yearn KP3R Wallet,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,DAI,25751.28569,25751.28569,Ignore:Buying YFI
12949127,2021-08-03 0:17:00,0x23103a7b285e54147a1f502b88700029622cf52f9aeec019cc32a8f653eb60f2,Unknown Contract: 0x0000000000884a0e1fb44f9e24fa3bdb19514fae,Yearn KP3R Wallet,YFI,0.79761,25374.67494,Ignore:Buying YFI,12949127,2021-08-03 0:17:00,0x23103a7b285e54147a1f502b88700029622cf52f9aeec019cc32a8f653eb60f2,Yearn KP3R Wallet,Unknown Contract: 0x0000000000884a0e1fb44f9e24fa3bdb19514fae,DAI,25523.84486,25523.84486,Ignore:Buying YFI
12949520,2021-08-03 1:45:00,0x4875b48a51cfe15fd20a528997f460810c0057ecc29c0f9a8af2aaef17e1f449,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,Yearn KP3R Wallet,YFI,0.79506,25298.79847,Ignore:Buying YFI,12949520,2021-08-03 1:45:00,0x4875b48a51cfe15fd20a528997f460810c0057ecc29c0f9a8af2aaef17e1f449,Yearn KP3R Wallet,Unknown Contract: 0x0000000000007f150bd6f54c40a34d7c3d5e9f56,DAI,25295.60078,25295.60078,Ignore:Buying YFI
12949523,2021-08-03 1:46:00,0xe4ff9362d914b3ded9a6dd25184f87ee3eb59d89539085504be28a23fcbf9030,Unknown Contract: 0x0000000089341e263b85d84a0eea39f47c37a9d2,Yearn KP3R Wallet,YFI,2.346983,74513.7415,Ignore:Buying YFI,12949523,2021-08-03 1:46:00,0xe4ff9362d914b3ded9a6dd25184f87ee3eb59d89539085504be28a23fcbf9030,Yearn KP3R Wallet,Unknown Contract: 0x0000000089341e263b85d84a0eea39f47c37a9d2,DAI,74671.47251,74671.47251,Ignore:Buying YFI
12950437,2021-08-03 5:21:00,0xeb36895c9d1c4af09ae7926ade60762b2de58cc72071404eb8ea68e89dd3770a,Unknown Contract: 0x0000000000a8fb09af944ab3baf7a9b3e1ab29d8,Yearn KP3R Wallet,YFI,0.03201,983.276177,Ignore:Buying YFI,12950437,2021-08-03 5:21:00,0xeb36895c9d1c4af09ae7926ade60762b2de58cc72071404eb8ea68e89dd3770a,Yearn KP3R Wallet,Unknown Contract: 0x0000000000a8fb09af944ab3baf7a9b3e1ab29d8,DAI,1024.360095,1024.360095,Ignore:Buying YFI
12959895,2021-08-04 17:06:00,0x60ac7e6688f28747a43ce4d82ce0a17c572ca7e8e7d7b9a4f9ec205acec15488,FlashWallet,Yearn KP3R Wallet,YFI,2.115091,69820.61801,Ignore:Buying YFI,12959895,2021-08-04 17:06:00,0x60ac7e6688f28747a43ce4d82ce0a17c572ca7e8e7d7b9a4f9ec205acec15488,Yearn KP3R Wallet,FlashWallet,USDT,70000,70000,Ignore:Buying YFI
12959978,2021-08-04 17:26:00,0xf9c82721bd053364d97977263c3314f5fa123981372e91ea424298f2b3337e29,FlashWallet,Yearn KP3R Wallet,YFI,2.317411,76345.43084,Ignore:Buying YFI,12959978,2021-08-04 17:26:00,0xf9c82721bd053364d97977263c3314f5fa123981372e91ea424298f2b3337e29,Yearn KP3R Wallet,FlashWallet,USDT,76484.8018,76484.8018,Ignore:Buying YFI
